Shot ID,Shots Since Up To Air,Shots Since Li GUN Coat,Shots Since Li POT Coat,Graph (20913)
18423,"163","2","2","1"
18424,"163","2","2","1"
18425,"163","2","2","1"
18426,"164","3","3","1"
18427,"164","3","3","1"
18428,"164","3","3","1"
18429,"165","4","4","1"
18430,"165","4","4","1"
18431,"165","4","4","1"
18432,"166","5","5","1"
18433,"166","5","5","1"
18434,"167","6","6","1"
18435,"168","7","7","1"
18436,"169","8","8","1"
18437,"170","9","9","1"
18438,"171","10","10","1"
18439,"172","11","11","1"
18440,"172","11","11","1"
18441,"172","11","11","1"
18442,"172","11","11","1"
18443,"172","11","11","1"
18444,"173","12","12","1"
18445,"173","12","12","1"
18446,"174","13","13","1"
18447,"174","13","13","1"
18448,"175","14","14","1"
18449,"175","14","14","1"
18450,"176","15","15","1"
18451,"176","15","15","1"
18452,"177","16","16","1"
18453,"178","17","17","1"
18454,"178","17","17","1"
18455,"178","17","17","1"
18456,"178","17","17","1"
18457,"179","18","18","1"
18458,"179","18","18","1"
18459,"179","18","18","1"
18460,"180","19","19","1"
18461,"180","19","19","1"
18462,"181","20","20","1"
18463,"181","20","20","1"
18464,"181","20","20","1"
18465,"182","21","21","1"
18466,"182","21","21","1"
18467,"183","22","22","1"
18468,"183","22","22","1"
18469,"184","23","23","1"
18470,"184","23","23","1"
18471,"185","24","24","1"
18472,"185","24","24","1"
18473,"185","24","24","1"
18474,"185","24","24","1"
18475,"185","24","24","1"
18476,"185","24","24","1"
18477,"185","24","24","1"
18478,"185","24","24","1"
18479,"186","25","25","1"
18480,"187","26","26","1"
18481,"188","27","27","1"
18482,"189","28","28","1"
18483,"189","28","28","1"
18484,"190","29","29","1"
18485,"190","29","29","1"
18486,"190","0","0","1"
18487,"190","0","0","1"
18488,"190","0","0","1"
18489,"190","0","0","1"
18490,"190","0","0","1"
18491,"190","0","0","1"
18492,"190","0","0","1"
18493,"191","1","1","1"
18494,"191","1","1","1"
18495,"192","2","2","1"
18496,"192","2","2","1"
18497,"192","2","2","1"
18498,"193","3","3","1"
18499,"193","3","3","1"
18500,"193","3","3","1"
18501,"194","4","4","1"
18502,"194","4","4","1"
18503,"194","4","4","1"
18504,"195","5","5","1"
18505,"195","5","5","1"
18506,"195","5","5","1"
18507,"195","5","5","1"
18508,"196","6","6","1"
18509,"197","7","7","1"
18510,"197","7","7","1"
18511,"198","8","8","1"
18512,"198","8","8","1"
18513,"199","9","9","1"
18514,"199","9","9","1"
18515,"199","9","9","1"
18516,"199","9","9","1"
18517,"199","0","0","1"
18518,"199","0","0","1"
18519,"199","0","0","1"
18520,"199","0","0","1"
18521,"199","0","0","1"
18522,"199","0","0","1"
18523,"199","0","0","1"
18524,"200","1","1","1"
18525,"200","1","1","1"
18526,"200","1","1","1"
18527,"200","1","1","1"
18528,"200","1","1","1"
18529,"200","1","1","1"
18530,"200","1","1","1"
18531,"200","1","1","1"
18532,"201","2","2","1"
18533,"202","3","3","1"
18534,"202","3","3","1"
18535,"202","3","3","1"
18536,"203","4","4","1"
18537,"204","5","5","1"
18538,"205","6","6","1"
18539,"206","7","7","1"
18540,"207","8","8","1"
18541,"208","9","9","1"
18542,"208","9","9","1"
18543,"208","9","9","1"
18544,"208","9","9","1"
18545,"208","9","9","1"
18546,"208","9","9","1"
18547,"208","9","9","1"
18548,"209","10","10","1"
18549,"210","11","11","1"
18550,"211","12","12","1"
18551,"211","12","12","1"
18552,"211","12","12","1"
18553,"212","13","13","1"
18554,"213","14","14","1"
18555,"214","15","15","1"
18556,"215","16","16","1"
18557,"216","17","17","1"
18558,"217","18","18","1"
18559,"217","18","18","1"
18560,"218","19","19","1"
18561,"219","20","20","1"
18562,"220","21","21","1"
18563,"220","21","21","1"
18564,"220","21","21","1"
18565,"221","22","22","1"
18566,"222","23","23","1"
18567,"223","24","24","1"
18568,"224","25","25","1"
18569,"225","26","26","1"
18570,"226","27","27","1"
18571,"227","28","28","1"
18572,"228","29","29","1"
18573,"229","30","30","1"
18574,"229","30","30","1"
18575,"230","31","31","1"
18576,"231","32","32","1"
18577,"232","33","33","1"
18578,"233","34","34","1"
18579,"234","35","35","1"
18580,"235","36","36","1"
18581,"236","0","0","1"
18582,"236","0","0","1"
18583,"236","0","0","1"
18584,"236","0","0","1"
18585,"237","1","1","1"
18586,"238","2","2","1"
18587,"239","3","3","1"
18588,"239","3","3","1"
18589,"239","3","3","1"
18590,"239","3","3","1"
18591,"239","3","3","1"
18592,"239","3","3","1"
18593,"239","3","3","1"
18594,"240","4","4","1"
18595,"241","5","5","1"
18596,"242","6","6","1"
18597,"243","7","7","1"
18598,"243","7","7","1"
18599,"243","7","7","1"
18600,"244","8","8","1"
18601,"245","9","9","1"
18602,"246","10","10","1"
18603,"246","10","10","1"
18604,"246","10","10","1"
18605,"247","11","11","1"
18606,"248","12","12","1"
18607,"249","13","13","1"
18608,"250","14","14","1"
18609,"251","15","15","1"
18610,"252","16","16","1"
18611,"253","17","17","1"
18612,"254","18","18","1"
18613,"255","19","19","1"
18614,"256","20","20","1"
18615,"256","20","20","1"
18616,"256","20","20","1"
18617,"256","20","20","1"
18618,"257","21","21","1"
18619,"258","22","22","1"
18620,"259","23","23","1"
18621,"259","23","23","1"
18622,"259","23","23","1"
18623,"259","23","23","1"
18624,"260","24","24","1"
18625,"261","25","25","1"
18626,"262","26","26","1"
18627,"262","26","26","1"
18628,"262","26","26","1"
18629,"262","26","26","1"
18630,"262","26","26","1"
18631,"262","26","26","1"
18632,"262","26","26","1"
18633,"262","26","26","1"
18634,"262","26","26","1"
18635,"262","26","26","1"
18636,"262","26","26","1"
18637,"262","26","26","1"
18638,"262","26","26","1"
18639,"262","26","26","1"
18640,"262","26","26","1"
18641,"262","26","26","1"
18642,"262","26","26","1"
18643,"262","0","0","1"
18644,"262","0","0","1"
18645,"262","0","0","1"
18646,"262","0","0","1"
18647,"262","0","0","1"
18648,"262","0","0","1"
18649,"262","0","0","1"
18650,"262","0","0","1"
18651,"262","0","0","1"
18652,"262","0","0","1"
18653,"262","0","0","1"
18654,"262","0","0","1"
18655,"262","0","0","1"
18656,"262","0","0","1"
18657,"262","0","0","1"
18658,"262","0","0","1"
18659,"263","1","1","1"
18660,"263","1","1","1"
18661,"264","2","2","1"
18662,"264","2","2","1"
18663,"265","3","3","1"
18664,"266","4","4","1"
18665,"267","5","5","1"
18666,"268","6","6","1"
18667,"269","7","7","1"
18668,"270","8","8","1"
18669,"271","9","9","1"
18670,"272","10","10","1"
18671,"272","0","0","1"
18672,"272","0","0","1"
18673,"272","0","0","1"
18674,"272","0","0","1"
18675,"272","0","0","1"
18676,"272","0","0","1"
18677,"272","0","0","1"
18678,"272","0","0","1"
18679,"272","0","0","1"
18680,"272","0","0","1"
18681,"273","1","1","1"
18682,"274","2","2","1"
18683,"275","3","3","1"
18684,"276","4","4","1"
18685,"277","5","5","1"
18686,"278","6","6","1"
18687,"279","7","7","1"
18714,"280","8","8","1"
18715,"280","8","8","1"
18716,"280","8","8","1"
18717,"280","8","8","1"
18718,"280","8","8","1"
18719,"280","8","8","1"
18720,"280","8","8","1"
18721,"280","8","8","1"
18722,"280","8","8","1"
18723,"280","8","8","1"
18724,"280","8","8","1"
18725,"280","8","8","1"
18726,"280","8","8","1"
18727,"280","8","8","1"
18728,"280","8","8","1"
18729,"280","8","8","1"
18730,"280","8","8","1"
18731,"280","8","8","1"
18732,"280","8","8","1"
18733,"280","8","8","1"
18734,"280","8","8","1"
18735,"280","8","8","1"
18736,"280","8","8","1"
18737,"280","8","8","1"
18738,"280","8","8","1"
18739,"280","8","8","1"
18740,"280","8","8","1"
18741,"280","8","8","1"
18743,"280","8","8","1"
18744,"280","8","8","1"
18745,"280","8","8","1"
18746,"280","8","8","1"
18747,"280","8","8","1"
18748,"280","8","8","1"
18749,"280","8","8","1"
18750,"280","8","8","1"
18751,"280","8","8","1"
18752,"280","8","8","1"
18753,"280","8","8","1"
18754,"280","8","8","1"
18755,"280","8","8","1"
18756,"280","8","8","1"
18757,"280","8","8","1"
18758,"280","8","8","1"
18759,"280","8","8","1"
18760,"280","8","8","1"
18761,"281","9","9","1"
18762,"282","10","10","1"
18763,"283","11","11","1"
18764,"283","11","11","1"
18765,"283","11","11","1"
18766,"283","11","11","1"
18767,"283","11","11","1"
18768,"283","11","11","1"
18769,"283","11","11","1"
18770,"283","11","11","1"
18771,"283","11","11","1"
18772,"283","11","11","1"
18773,"283","11","11","1"
18774,"283","11","11","1"
18775,"283","11","11","1"
18776,"283","11","11","1"
18777,"283","11","11","1"
18778,"283","11","11","1"
18779,"283","11","11","1"
18780,"283","11","11","1"
18781,"283","11","11","1"
18782,"283","11","11","1"
18783,"283","11","11","1"
18784,"283","11","11","1"
18785,"283","11","11","1"
18786,"283","11","11","1"
18787,"283","11","11","1"
18788,"283","11","11","1"
18789,"283","11","11","1"
18790,"283","11","11","1"
18791,"283","11","11","1"
18792,"283","11","11","1"
18793,"283","11","11","1"
18794,"283","11","11","1"
18795,"283","11","11","1"
18796,"283","11","11","1"
18797,"283","11","11","1"
18798,"283","11","11","1"
18799,"283","11","11","1"
18800,"283","11","11","1"
18801,"283","11","11","1"
18802,"283","11","11","1"
18803,"283","11","11","1"
18804,"283","11","11","1"
18805,"283","11","11","1"
18806,"283","11","11","1"
18807,"283","11","11","1"
18808,"283","11","11","1"
18809,"283","11","11","1"
18810,"283","11","11","1"
18811,"283","11","11","1"
18812,"283","11","11","1"
18813,"283","11","11","1"
18814,"283","11","11","1"
18815,"283","11","11","1"
18816,"283","11","11","1"
18817,"283","11","11","1"
18818,"283","11","11","1"
18819,"283","11","11","1"
18820,"283","11","11","1"
18821,"283","11","11","1"
18822,"283","11","11","1"
18823,"283","11","11","1"
18824,"284","12","12","1"
18825,"285","13","13","1"
18826,"285","13","13","1"
18827,"286","14","14","1"
18828,"286","14","14","1"
18829,"286","14","14","1"
18830,"287","15","15","1"
18831,"288","16","16","1"
18832,"288","16","16","1"
18833,"288","16","16","1"
18834,"288","16","16","1"
18835,"288","16","16","1"
18836,"288","16","16","1"
18837,"288","16","16","1"
18838,"288","16","16","1"
18839,"289","17","17","1"
18840,"290","18","18","1"
18841,"290","18","18","1"
18842,"290","18","18","1"
18843,"291","19","19","1"
18844,"292","20","20","1"
18845,"293","21","21","1"
18846,"294","22","22","1"
18847,"294","22","22","1"
18848,"294","22","22","1"
18849,"295","23","23","1"
18850,"296","24","24","1"
18851,"296","24","24","1"
18852,"296","24","24","1"
18853,"296","24","24","1"
18854,"297","25","25","1"
18855,"298","26","26","1"
18856,"298","26","26","1"
18857,"298","26","26","1"
18858,"299","27","27","1"
18859,"300","28","28","1"
18860,"301","29","29","1"
18861,"302","30","30","1"
18862,"302","30","30","1"
18863,"302","30","30","1"
18864,"302","30","30","1"
18865,"303","31","31","1"
18866,"304","32","32","1"
18867,"305","33","33","1"
18868,"306","34","34","1"
18869,"307","35","35","1"
18870,"308","36","36","1"
18871,"308","36","36","1"
18872,"308","36","36","1"
18873,"309","37","37","1"
18874,"310","38","38","1"
18875,"311","39","39","1"
18876,"312","40","40","1"
18877,"312","40","40","1"
18878,"312","40","40","1"
18879,"313","41","41","1"
18880,"314","42","42","1"
18881,"315","43","43","1"
18882,"316","44","44","1"
18883,"317","45","45","1"
18884,"318","46","46","1"
18885,"318","46","46","1"
18886,"318","46","46","1"
18887,"318","46","46","1"
18888,"319","47","47","1"
18889,"320","48","48","1"
18890,"321","49","49","1"
18891,"321","49","49","1"
18892,"321","49","49","1"
18893,"321","49","49","1"
18894,"321","49","49","1"
18895,"321","49","49","1"
18896,"321","49","49","1"
18897,"321","49","49","1"
18898,"321","49","49","1"
18899,"321","49","49","1"
18900,"321","49","49","1"
18901,"321","49","49","1"
18902,"321","49","49","1"
18903,"321","49","49","1"
18904,"321","49","49","1"
18905,"321","49","49","1"
18906,"322","50","50","1"
18907,"323","51","51","1"
18908,"324","52","52","1"
18909,"325","53","53","1"
18910,"326","54","54","1"
18911,"327","55","55","1"
18912,"328","56","56","1"
18913,"328","56","56","1"
18914,"328","56","56","1"
18915,"329","57","57","1"
18916,"329","57","57","1"
18917,"330","58","58","1"
18918,"331","59","59","1"
18919,"332","60","60","1"
18920,"333","61","61","1"
18921,"334","62","62","1"
18922,"335","63","63","1"
18923,"336","64","64","1"
18924,"337","65","65","1"
18925,"338","66","66","1"
18926,"339","67","67","1"
18927,"339","67","67","1"
18928,"339","67","67","1"
18929,"340","68","68","1"
18930,"341","69","69","1"
18931,"342","70","70","1"
18932,"343","71","71","1"
18933,"343","71","71","1"
18934,"343","71","71","1"
18935,"343","71","71","1"
18936,"343","71","71","1"
18937,"344","72","72","1"
18938,"345","73","73","1"
18939,"345","73","73","1"
18940,"346","74","74","1"
18941,"347","75","75","1"
18942,"347","75","75","1"
18943,"347","75","75","1"
18944,"347","75","75","1"
18945,"348","76","76","1"
18946,"349","77","77","1"
18947,"350","78","78","1"
18948,"351","79","79","1"
18949,"352","80","80","1"
18951,"353","81","81","1"
18952,"354","82","82","1"
18953,"355","83","83","1"
18954,"356","84","84","1"
18955,"357","85","85","1"
18956,"357","85","85","1"
18957,"357","85","85","1"
18958,"357","85","85","1"
18959,"358","86","86","1"
18960,"359","87","87","1"
18961,"360","88","88","1"
18962,"361","89","89","1"
18963,"361","89","89","1"
18964,"361","89","89","1"
18965,"361","89","89","1"
18966,"361","89","89","1"
18967,"361","89","89","1"
18968,"361","89","89","1"
18969,"361","89","89","1"
18970,"361","89","89","1"
18971,"362","90","90","1"
18972,"363","91","91","1"
18973,"364","92","92","1"
18974,"365","93","93","1"
18975,"366","94","94","1"
18976,"367","95","95","1"
18977,"367","95","95","1"
18978,"367","95","95","1"
18979,"368","96","96","1"
18980,"369","97","97","1"
18981,"370","98","98","1"
18982,"370","98","98","1"
18983,"371","99","99","1"
18985,"372","100","100","1"
18986,"372","100","100","1"
18987,"372","100","100","1"
18988,"372","100","100","1"
18989,"373","101","101","1"
18990,"374","102","102","1"
18991,"375","103","103","1"
18992,"376","104","104","1"
18993,"377","105","105","1"
18994,"378","106","106","1"
18995,"378","106","106","1"
18996,"378","106","106","1"
18997,"378","106","106","1"
18998,"379","107","107","1"
18999,"380","108","108","1"
19000,"381","109","109","1"
19001,"382","110","110","1"
19002,"383","111","111","1"
19003,"384","112","112","1"
19004,"385","113","113","1"
19005,"385","113","113","1"
19006,"385","113","113","1"
19007,"385","113","113","1"
19008,"385","113","113","1"
19009,"385","113","113","1"
19010,"385","113","113","1"
19011,"385","113","113","1"
19012,"385","113","113","1"
19013,"385","113","113","1"
19014,"385","113","113","1"
19015,"385","113","113","1"
19016,"385","113","113","1"
19017,"385","113","113","1"
19018,"386","114","114","1"
19019,"386","114","114","1"
19020,"386","114","114","1"
19021,"387","115","115","1"
19022,"388","116","116","1"
19023,"389","117","117","1"
19024,"389","117","117","1"
19025,"389","117","117","1"
19026,"389","117","117","1"
19027,"389","117","117","1"
19028,"389","117","117","1"
19029,"390","118","118","1"
19030,"391","119","119","1"
19031,"391","119","119","1"
19032,"391","119","119","1"
19033,"392","120","120","1"
19034,"393","121","121","1"
19035,"394","122","122","1"
19036,"395","123","123","1"
19037,"395","123","123","1"
19038,"395","123","123","1"
19039,"395","123","123","1"
19040,"395","123","123","1"
19041,"395","123","123","1"
19042,"395","123","123","1"
19043,"396","124","124","1"
19044,"397","125","125","1"
19045,"398","126","126","1"
19046,"399","127","127","1"
19047,"400","128","128","1"
19048,"400","128","128","1"
19049,"400","128","128","1"
19050,"400","128","128","1"
19051,"400","128","128","1"
19052,"400","128","128","1"
19053,"400","128","128","1"
19054,"400","128","128","1"
19055,"400","128","128","1"
19056,"400","128","128","1"
19057,"400","128","128","1"
19058,"400","128","128","1"
19059,"400","128","128","1"
19060,"400","128","128","1"
19061,"400","128","128","1"
19062,"400","128","128","1"
19063,"400","128","128","1"
19064,"400","128","128","1"
19065,"400","128","128","1"
19066,"400","128","128","1"
19067,"400","128","128","1"
19068,"400","128","128","1"
19069,"400","128","128","1"
19070,"400","128","128","1"
19071,"400","128","128","1"
19072,"400","128","128","1"
19073,"400","128","128","1"
19074,"400","128","128","1"
19075,"401","129","129","1"
19076,"402","130","130","1"
19077,"403","131","131","1"
19078,"404","132","132","1"
19079,"405","133","133","1"
19080,"406","134","134","1"
19081,"407","135","135","1"
19082,"408","136","136","1"
19083,"409","137","137","1"
19084,"409","137","137","1"
19085,"409","137","137","1"
19086,"410","138","138","1"
19087,"411","139","139","1"
19088,"412","140","140","1"
19089,"413","141","141","1"
19090,"414","142","142","1"
19091,"415","143","143","1"
19092,"416","144","144","1"
19093,"417","145","145","1"
19094,"418","146","146","1"
19095,"419","147","147","1"
19096,"420","148","148","1"
19097,"420","148","148","1"
19098,"420","148","148","1"
19099,"420","148","148","1"
19100,"420","0","0","1"
19101,"420","0","0","1"
19102,"420","0","0","1"
19103,"421","1","1","1"
19104,"422","2","2","1"
19105,"423","3","3","1"
19106,"424","4","4","1"
19107,"424","4","4","1"
19108,"424","4","4","1"
19109,"425","5","5","1"
19110,"426","6","6","1"
19111,"427","7","7","1"
19112,"428","8","8","1"
19113,"429","9","9","1"
19114,"430","10","10","1"
19115,"430","10","10","1"
19116,"430","10","10","1"
19117,"430","10","10","1"
19118,"431","11","11","1"
19119,"432","12","12","1"
19120,"433","13","13","1"
19121,"434","14","14","1"
19122,"435","15","15","1"
19123,"436","16","16","1"
19124,"437","17","17","1"
19125,"438","18","18","1"
19126,"439","19","19","1"
19127,"440","20","20","1"
19128,"440","20","20","1"
19129,"440","20","20","1"
19130,"440","20","20","1"
19131,"440","20","20","1"
19132,"440","20","20","1"
19133,"440","20","20","1"
19134,"440","20","20","1"
19135,"440","20","20","1"
19136,"440","20","20","1"
19137,"440","20","20","1"
19138,"440","20","20","1"
19139,"440","20","20","1"
19140,"440","20","20","1"
19141,"440","20","20","1"
19142,"440","20","20","1"
19143,"440","20","20","1"
19144,"440","20","20","1"
19145,"440","20","20","1"
19146,"440","20","20","1"
19147,"440","20","20","1"
19148,"440","20","20","1"
19149,"440","20","20","1"
19150,"440","20","20","1"
19151,"440","20","20","1"
19152,"440","20","20","1"
19153,"440","20","20","1"
19154,"440","20","20","1"
19155,"440","20","20","1"
19156,"440","20","20","1"
19157,"440","20","20","1"
19158,"440","20","20","1"
19159,"440","20","20","1"
19160,"440","20","20","1"
19161,"440","20","20","1"
19162,"440","20","20","1"
19163,"440","20","20","1"
19164,"440","20","20","1"
19165,"440","20","20","1"
19166,"440","20","20","1"
19167,"440","20","20","1"
19168,"440","20","20","1"
19169,"440","20","20","1"
19170,"440","20","20","1"
19171,"440","20","20","1"
19172,"440","20","20","1"
19173,"440","20","20","1"
19174,"440","20","20","1"
19175,"440","20","20","1"
19176,"440","20","20","1"
19177,"441","21","21","1"
19178,"441","21","21","1"
19179,"441","21","21","1"
19180,"441","21","21","1"
19181,"442","22","22","1"
19182,"442","22","22","1"
19183,"442","22","22","1"
19184,"442","22","22","1"
19185,"442","22","22","1"
19186,"443","23","23","1"
19187,"444","24","24","1"
19188,"445","25","25","1"
19189,"445","25","25","1"
19190,"445","25","25","1"
19191,"445","25","25","1"
19192,"446","26","26","1"
19193,"446","26","26","1"
19194,"447","27","27","1"
19195,"448","28","28","1"
19196,"449","29","29","1"
19197,"450","30","30","1"
19198,"451","31","31","1"
19199,"452","32","32","1"
19200,"453","33","33","1"
19201,"454","34","34","1"
19202,"455","35","35","1"
19203,"456","36","36","1"
19204,"457","37","37","1"
19205,"458","38","38","1"
19206,"459","39","39","1"
19207,"460","40","40","1"
19208,"461","41","41","1"
19209,"461","41","41","1"
19210,"462","42","42","1"
19211,"463","43","43","1"
19212,"464","44","44","1"
19213,"465","45","45","1"
19214,"466","46","46","1"
19215,"467","47","47","1"
19216,"468","48","48","1"
19217,"469","49","49","1"
19218,"470","50","50","1"
19219,"471","51","51","1"
19220,"472","52","52","1"
19221,"473","53","53","1"
19222,"474","54","54","1"
19223,"475","55","55","1"
19224,"476","56","56","1"
19225,"476","56","56","1"
19226,"477","57","57","1"
19227,"478","58","58","1"
19228,"479","59","59","1"
19229,"479","59","59","1"
19230,"479","59","59","1"
19231,"479","59","59","1"
19232,"480","60","60","1"
19233,"480","60","60","1"
19234,"480","60","60","1"
19235,"480","60","60","1"
19236,"481","61","61","1"
19237,"481","61","61","1"
19238,"481","61","61","1"
19239,"481","61","61","1"
19240,"482","62","62","1"
19241,"482","62","62","1"
19242,"482","62","62","1"
19243,"482","62","62","1"
19244,"482","62","62","1"
19245,"482","62","62","1"
19246,"482","62","62","1"
19247,"482","62","62","1"
19248,"482","62","62","1"
19249,"482","62","62","1"
19250,"482","62","62","1"
19251,"482","62","62","1"
19252,"482","62","62","1"
19253,"482","62","62","1"
19254,"482","62","62","1"
19255,"482","62","62","1"
19256,"482","62","62","1"
19257,"482","62","62","1"
19258,"482","62","62","1"
19259,"482","62","62","1"
19260,"482","62","62","1"
19261,"482","62","62","1"
19262,"482","62","62","1"
19263,"482","62","62","1"
19264,"482","62","62","1"
19265,"482","62","62","1"
19266,"482","62","62","1"
19267,"482","62","62","1"
19268,"482","62","62","1"
19269,"482","62","62","1"
19270,"482","62","62","1"
19271,"482","62","62","1"
19272,"482","62","62","1"
19273,"482","62","62","1"
19274,"482","62","62","1"
19275,"482","62","62","1"
19276,"482","62","62","1"
19277,"482","62","62","1"
19278,"482","62","62","1"
19279,"482","62","62","1"
19280,"482","62","62","1"
19281,"482","62","62","1"
19282,"482","62","62","1"
19284,"482","62","62","1"
19285,"482","62","62","1"
19286,"482","62","62","1"
19287,"482","62","62","1"
19288,"482","62","62","1"
19289,"482","62","62","1"
19290,"482","62","62","1"
19291,"482","62","62","1"
19292,"482","62","62","1"
19293,"482","62","62","1"
19294,"482","62","62","1"
19295,"482","62","62","1"
19296,"482","62","62","1"
19297,"483","63","63","1"
19298,"484","64","64","1"
19299,"485","65","65","1"
19300,"486","66","66","1"
19301,"486","66","66","1"
19302,"487","67","67","1"
19303,"488","68","68","1"
19304,"489","69","69","1"
19305,"490","70","70","1"
19306,"491","71","71","1"
19307,"491","71","71","1"
19308,"492","72","72","1"
19309,"493","73","73","1"
19310,"493","73","73","1"
19311,"493","73","73","1"
19312,"493","73","73","1"
19313,"493","73","73","1"
19314,"494","74","74","1"
19315,"495","75","75","1"
19316,"495","75","75","1"
19317,"495","75","75","1"
19318,"496","76","76","1"
19319,"496","76","76","1"
19320,"497","77","77","1"
19321,"498","78","78","1"
19322,"499","79","79","1"
19323,"500","80","80","1"
19324,"501","81","81","1"
19325,"502","82","82","1"
19326,"503","83","83","1"
19327,"504","84","84","1"
19328,"505","85","85","1"
19329,"506","86","86","1"
19330,"507","87","87","1"
19331,"508","88","88","1"
19332,"509","89","89","1"
19333,"510","90","90","1"
19334,"511","91","91","1"
19335,"512","92","92","1"
19336,"513","93","93","1"
19337,"514","94","94","1"
19338,"515","95","95","1"
19339,"515","95","95","1"
19340,"515","95","95","1"
19341,"515","95","95","1"
19342,"516","96","96","1"
19343,"517","97","97","1"
19344,"518","98","98","1"
19345,"519","99","99","1"
19346,"520","100","100","1"
19347,"521","101","101","1"
19348,"522","102","102","1"
19349,"523","103","103","1"
19350,"523","103","103","1"
19351,"523","103","103","1"
19352,"523","103","103","1"
19353,"523","103","103","1"
19354,"523","103","103","1"
19355,"523","103","103","1"
19356,"523","103","103","1"
19357,"523","103","103","1"
19358,"523","103","103","1"
19359,"523","103","103","1"
19360,"523","103","103","1"
19361,"523","103","103","1"
19362,"523","103","103","1"
19363,"523","103","103","1"
19365,"523","103","103","1"
19366,"523","103","103","1"
19367,"523","103","103","1"
19368,"523","103","103","1"
19369,"523","103","103","1"
19370,"523","103","103","1"
19371,"523","103","103","1"
19372,"523","103","103","1"
19373,"523","103","103","1"
19374,"524","104","104","1"
19375,"525","105","105","1"
19376,"526","106","106","1"
19377,"527","107","107","1"
19378,"528","108","108","1"
19379,"529","109","109","1"
19380,"530","110","110","1"
19381,"531","111","111","1"
19382,"532","112","112","1"
19383,"533","113","113","1"
19384,"534","114","114","1"
19385,"535","115","115","1"
19386,"536","116","116","1"
19387,"537","117","117","1"
19388,"538","118","118","1"
19389,"539","119","119","1"
19390,"540","120","120","1"
19391,"541","121","121","1"
19392,"542","122","122","1"
19393,"543","123","123","1"
19394,"544","124","124","1"
19395,"545","125","125","1"
19396,"546","126","126","1"
19397,"547","127","127","1"
19398,"548","128","128","1"
19399,"549","129","129","1"
19400,"550","130","130","1"
19401,"550","130","130","1"
19402,"550","130","130","1"
19403,"550","130","130","1"
19404,"550","130","130","1"
19405,"550","130","130","1"
19406,"550","130","130","1"
19407,"550","130","130","1"
19408,"551","131","131","1"
19409,"552","132","132","1"
19410,"553","133","133","1"
19411,"554","134","134","1"
19412,"555","135","135","1"
19413,"556","136","136","1"
19414,"557","137","137","1"
19415,"558","138","138","1"
19416,"559","139","139","1"
19417,"560","140","140","1"
19418,"561","141","141","1"
19419,"562","142","142","1"
19420,"563","143","143","1"
19421,"564","144","144","1"
19422,"565","145","145","1"
19423,"566","146","146","1"
19424,"567","147","147","1"
19425,"568","148","148","1"
19426,"569","149","149","1"
19427,"570","150","150","1"
19428,"571","151","151","1"
19429,"572","152","152","1"
19430,"573","153","153","1"
19431,"574","154","154","1"
19432,"574","154","154","1"
19433,"574","154","154","1"
19434,"575","155","155","1"
19435,"575","155","155","1"
19436,"576","156","156","1"
19437,"576","156","156","1"
19438,"576","156","156","1"
19439,"576","156","156","1"
19440,"576","156","156","1"
19441,"576","156","156","1"
19442,"576","156","156","1"
19443,"576","156","156","1"
19444,"577","157","157","1"
19445,"578","158","158","1"
19446,"579","159","159","1"
19447,"580","160","160","1"
19448,"580","160","160","1"
19449,"580","160","160","1"
19450,"580","160","160","1"
19451,"581","161","161","1"
19452,"582","162","162","1"
19453,"583","163","163","1"
19454,"584","164","164","1"
19455,"585","165","165","1"
19456,"586","166","166","1"
19457,"586","166","166","1"
19458,"587","167","167","1"
19459,"587","167","167","1"
19460,"588","168","168","1"
19461,"588","168","168","1"
19462,"588","168","168","1"
19463,"589","169","169","1"
19464,"590","170","170","1"
19465,"591","171","171","1"
19466,"592","172","172","1"
19467,"593","173","173","1"
19468,"594","174","174","1"
19469,"594","174","174","1"
19470,"594","174","174","1"
19471,"595","175","175","1"
19472,"596","176","176","1"
19473,"597","177","177","1"
19474,"598","178","178","1"
19475,"599","179","179","1"
19476,"600","180","180","1"
19477,"601","181","181","1"
19478,"602","182","182","1"
19479,"603","183","183","1"
19480,"604","184","184","1"
19481,"605","185","185","1"
19482,"606","186","186","1"
19483,"606","186","186","1"
19484,"606","186","186","1"
19485,"606","186","186","1"
19486,"606","186","186","1"
19487,"606","186","186","1"
19488,"607","187","187","1"
19489,"608","188","188","1"
19490,"609","189","189","1"
19491,"610","190","190","1"
19492,"611","191","191","1"
19493,"612","192","192","1"
19494,"613","193","193","1"
19495,"614","194","194","1"
19496,"615","195","195","1"
19497,"616","196","196","1"
19498,"617","197","197","1"
19499,"618","198","198","1"
19500,"619","199","199","1"
19501,"619","199","199","1"
19502,"619","199","199","1"
19503,"620","200","200","1"
19504,"621","201","201","1"
19505,"622","202","202","1"
19506,"623","203","203","1"
19507,"624","204","204","1"
19508,"625","205","205","1"
19509,"626","206","206","1"
19510,"627","207","207","1"
19511,"628","208","208","1"
19512,"629","209","209","1"
19513,"630","210","210","1"
19514,"631","211","211","1"
19515,"632","212","212","1"
19516,"633","213","213","1"
19517,"634","214","214","1"
19518,"635","215","215","1"
19519,"636","216","216","1"
19520,"637","217","217","1"
19521,"638","218","218","1"
19522,"639","219","219","1"
19523,"640","220","220","1"
19524,"640","220","220","1"
19525,"641","221","221","1"
